generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,app_name,api_key_name
gen-1759700601-u0MmFenk8ePFlSssxwzt,2025-10-05 21:43:21.194,0.007567,,,,0,71877,949,812,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,7511,3306,,VSC3
gen-1759700599-dIjo6TNGZRDTFIKoqm4X,2025-10-05 21:43:19.779,0.002868,,,0,0,11469,1,0,anthropic/claude-3-haiku,Anthropic,standard,false,true,,length,length,14,1214,,VSC3
gen-1759700593-Gr16muPvCWizKNfUEga7,2025-10-05 21:43:13.736,0.004109,,,,0,40847,63,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,tool_calls,1262,1255,,VSC3
gen-1759700592-uGlYmQYuOnM8sXOvsanq,2025-10-05 21:43:12.591,0.002868,,,0,0,11469,1,0,anthropic/claude-3-haiku,Anthropic,standard,false,true,,length,length,45,1194,,VSC3
gen-1759700587-fn4hADO8Xl6GHTuZy8Hr,2025-10-05 21:43:07.117,0.004129,,,,0,40408,222,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,tool_calls,2224,1007,,VSC3
gen-1759700585-5bRPr3PYRJWYmkWA9J0o,2025-10-05 21:43:05.913,0.002868,,,0,0,11469,1,0,anthropic/claude-3-haiku,Anthropic,standard,false,true,,length,length,13,1176,,VSC3
gen-1759700576-RIo1wQkisUURLPgnX0Ak,2025-10-05 21:42:56.561,0.001806,,-0.003729,0,0,17318,965,0,anthropic/claude-3-haiku,Anthropic,standard,false,true,,stop,stop,5563,1297,,VSC3
gen-1759700575-tR145xIPYPJ0JnameF1h,2025-10-05 21:42:55.839,0.002515,,,0,0,10057,1,0,anthropic/claude-3-haiku,Anthropic,standard,false,true,,length,length,0,1120,,VSC3
gen-1759700571-JnPFSW8DCGB9xfo1LDWG,2025-10-05 21:42:51.356,0.005483,,0.00085,0,0,17022,302,0,anthropic/claude-3-haiku,Anthropic,standard,false,true,,tool_calls,tool_calls,1262,1153,,VSC3
gen-1759700570-DKtxH3hk2yvvZNCVE9kj,2025-10-05 21:42:50.539,0.002515,,,0,0,10057,1,0,anthropic/claude-3-haiku,Anthropic,standard,false,true,,length,length,19,1123,,VSC3
gen-1759700563-2lno2oZv2j0NohsruMU2,2025-10-05 21:42:43.358,0.004377,,,,0,38276,1374,771,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,5280,1953,,VSC3
gen-1759700562-t8wrNjqzZtOQoyenzUnS,2025-10-05 21:42:42.235,0.002868,,,0,0,11469,1,0,anthropic/claude-3-haiku,Anthropic,standard,false,true,,length,length,0,1140,,VSC3
gen-1759700556-c5i7fN73WrxMxgbs3raL,2025-10-05 21:42:35.988,0.004006,,,,0,38031,508,457,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,3057,1760,,VSC3
gen-1759700555-Ou0fvUJUUFrJOCUiU8rD,2025-10-05 21:42:34.987,0.002868,,,0,0,11469,1,0,anthropic/claude-3-haiku,Anthropic,standard,false,true,,length,length,5,1166,,VSC3
gen-1759700549-hbyq9yS1FXVqshWuyTfh,2025-10-05 21:42:29.722,0,,,,0,0,0,169,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,,tool_calls,2929,2008,,VSC3
gen-1759700549-TFCf5u8f0zbMuZ9Dv0Un,2025-10-05 21:42:28.935,0.002868,,,0,0,11469,1,0,anthropic/claude-3-haiku,Anthropic,standard,false,true,,length,length,13,1116,,VSC3
gen-1759700538-LALdi1LFzugl5vYqCfFT,2025-10-05 21:42:18.370,0.004286,,,,0,38697,1043,960,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,7430,1939,,VSC3
gen-1759700531-NtVfPT1CQ39Oc8tfVmca,2025-10-05 21:42:11.547,0.002868,,,0,0,11469,1,0,anthropic/claude-3-haiku,Anthropic,standard,false,true,,length,length,21,1118,,VSC3
gen-1759700529-lVuZaUcdVoZ75ls59kGo,2025-10-05 21:42:09.366,0.003869,,,,0,38697,0,868,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,MALFORMED_FUNCTION_CALL,stop,7464,1648,,VSC3
gen-1759700508-COYw3ozJy1KCcfR3tMkG,2025-10-05 21:41:48.567,0.016171,,,,0,148100,3404,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,14563,2471,,VSC3
gen-1759700490-9UTcZyIt6n679vD2Z8Q2,2025-10-05 21:41:30.332,0.019609,,,,0,157294,9699,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,15818,15818,,VSC3
gen-1759700489-gEdT3mDE2AVcA5syBkpH,2025-10-05 21:41:29.351,0.002868,,,0,0,11469,1,0,anthropic/claude-3-haiku,Anthropic,standard,false,true,,length,length,8,1106,,VSC3
gen-1759700462-7qJap4dooFf0Oz5lo7xt,2025-10-05 21:41:02.343,0.017401,,,,0,138334,8921,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,24386,24386,,VSC3
gen-1759700461-MbFiojhI3a2DDefkAT7g,2025-10-05 21:41:01.218,0.002868,,,0,0,11469,1,0,anthropic/claude-3-haiku,Anthropic,standard,false,true,,length,length,0,1262,,VSC3
gen-1759700444-aeMvZX5hHg2BrZePK6nj,2025-10-05 21:40:44.215,0.017162,,,,0,132828,9699,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,14384,14384,,VSC3
gen-1759700442-aLbEyoAYl5PFTWUXthZR,2025-10-05 21:40:42.521,0.002868,,,0,0,11469,1,0,anthropic/claude-3-haiku,Anthropic,standard,false,true,,length,length,11,1157,,VSC3
gen-1759700425-OzyfiXYndiqKRpg5i62b,2025-10-05 21:40:25.508,0.015987,,,,0,120707,9792,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,14485,1275,,VSC3
gen-1759700424-itOU8WRCGTBiFw5oRgV7,2025-10-05 21:40:24.286,0.002868,,,0,0,11469,1,0,anthropic/claude-3-haiku,Anthropic,standard,false,true,,length,length,8,1734,,VSC3
gen-1759700397-0PoOjymv42KpPWgbA6bN,2025-10-05 21:39:57.672,0.016229,,,,0,93021,17319,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,23832,23832,,VSC3
gen-1759700396-XaJgNfcbqVreollw47yP,2025-10-05 21:39:56.101,0.002868,,,0,0,11469,1,0,anthropic/claude-3-haiku,Anthropic,standard,false,true,,length,length,11,1188,,VSC3
gen-1759700368-tvL1lJVDcUojJcVtjICO,2025-10-05 21:39:28.814,0.012136,,,,0,80834,10132,1663,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,24667,2927,,VSC3
gen-1759700359-snlFpQBa0Psp21Mf6RTV,2025-10-05 21:39:19.932,0.008344,,,,0,80834,653,653,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MALFORMED_FUNCTION_CALL,stop,7502,2039,,VSC3
gen-1759700358-0jPSjpOyeWuPFTeTnP9h,2025-10-05 21:39:18.721,0.002868,,,0,0,11469,1,0,anthropic/claude-3-haiku,Anthropic,standard,false,true,,length,length,6,1157,,VSC3
gen-1759700349-1EufP1QQZm9pzgbaX5bh,2025-10-05 21:39:09.043,0.002868,,,0,0,11469,1,0,anthropic/claude-3-haiku,Anthropic,standard,false,true,,length,length,0,1108,,VSC3
gen-1759700347-GBLAP8X9thrpVt1mJzPt,2025-10-05 21:39:07.465,0.007844,,,,0,73142,1325,1273,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,tool_calls,7914,2220,,VSC3
gen-1759700338-ZG81x14ZgZqUF6IXP3JF,2025-10-05 21:38:58.269,0.007821,,,,0,70023,2049,1616,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,7038,2577,,VSC3
gen-1759700336-BxUQxFAgZaXSCawg0NBq,2025-10-05 21:38:56.788,0.002868,,,0,0,11469,1,0,anthropic/claude-3-haiku,Anthropic,standard,false,true,,length,length,0,1467,,VSC3
gen-1759700331-kcoSU6ahEupmVuHzxAw6,2025-10-05 21:38:51.127,0.007242,,,,0,71405,255,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,2263,2263,,VSC3
gen-1759700330-32hSXRbufCcKSwDo6yp3,2025-10-05 21:38:50.218,0.002868,,,0,0,11469,1,0,anthropic/claude-3-haiku,Anthropic,standard,false,true,,length,length,0,1137,,VSC3
gen-1759700324-8Vh8W8foWTuJ2RQfKEJR,2025-10-05 21:38:44.853,0.007185,,,,0,70822,257,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,tool_calls,1963,1963,,VSC3
gen-1759700323-LzJchKTsXNuTP1t4Sl3Z,2025-10-05 21:38:43.820,0.002868,,,0,0,11469,1,0,anthropic/claude-3-haiku,Anthropic,standard,false,true,,length,length,7,1483,,VSC3
gen-1759700310-0JoUyHqOA6QnCpQtdt7e,2025-10-05 21:38:29.765,0.007926,,,,0,70250,2254,2012,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,tool_calls,10544,2046,,VSC3
gen-1759700181-QrCt3OUINieyqhZAkoNK,2025-10-05 21:36:21.817,0,,,,0,0,0,549,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,,,126329,2756,,VSC3
gen-1759700181-mIXNp9Vb9uUbMbso7Enq,2025-10-05 21:36:20.972,0.002868,,,0,0,11469,1,0,anthropic/claude-3-haiku,Anthropic,standard,false,true,,length,length,19,1058,,VSC3
gen-1759700164-j0zqpcKWUFOxksdw5JjF,2025-10-05 21:36:04.189,0.002868,,,0,0,11469,1,0,anthropic/claude-3-haiku,Anthropic,standard,false,true,,length,length,3,1101,,VSC3
gen-1759700161-Pw4YSTQamxR8rAP3dY6t,2025-10-05 21:36:01.926,0.008407,,,,0,69670,3600,3351,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,15867,2079,,VSC3
gen-1759700154-E8OGspYga4GNXTSSWKLg,2025-10-05 21:35:54.844,0.006126,,,,0,58160,775,725,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,4220,2012,,VSC3
gen-1759700153-0dM0MXCJvpGbqmtoB2cn,2025-10-05 21:35:53.654,0.002868,,,0,0,11469,1,0,anthropic/claude-3-haiku,Anthropic,standard,false,true,,length,length,4,1089,,VSC3
gen-1759700133-IbFsrdzm2MtrXmXhwkLL,2025-10-05 21:35:33.686,0.006872,,,,0,58520,2551,1780,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,16685,2756,,VSC3
gen-1759700132-flULVvmZ5KbqS9seS9SF,2025-10-05 21:35:32.133,0.002868,,,0,0,11469,1,0,anthropic/claude-3-haiku,Anthropic,standard,false,true,,length,length,23,1148,,VSC3
gen-1759700112-Pt1OJEGfP9SB9r7jpIOj,2025-10-05 21:35:12.524,0.015521,,,,0,143146,3016,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,13516,2567,,VSC3
gen-1759700106-HBGYkoEUHJNyU7xsjQ31,2025-10-05 21:35:05.852,0.016726,,,,0,166077,298,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,tool_calls,3559,2158,,VSC3
gen-1759700020-rrwNGkhRIwFJRRcgnuXl,2025-10-05 21:33:40.492,0.002868,,,0,0,11469,1,0,anthropic/claude-3-haiku,Anthropic,standard,false,true,,length,length,4,1256,,VSC3
gen-1759700019-3LPTH03La7ZTnYP63Xtr,2025-10-05 21:33:38.999,0.015789,,,,0,155252,661,661,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MALFORMED_FUNCTION_CALL,stop,84334,3852,,VSC3
gen-1759700015-RLaPj4CTgXO5HFezEZwy,2025-10-05 21:33:35.284,0.015264,,,,0,152649,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,1763,1761,,VSC3
gen-1759700006-RkzQ1lFaWSXe6UVENVle,2025-10-05 21:33:26.814,0.015764,,,,0,155007,659,659,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,5142,3422,,VSC3
gen-1759700005-q9Uo3bgbJZIJx2qCimea,2025-10-05 21:33:25.326,0.002868,,,0,0,11469,1,0,anthropic/claude-3-haiku,Anthropic,standard,false,true,,length,length,19,1175,,VSC3
gen-1759700000-CjWNFBGqfalpdMoCQim3,2025-10-05 21:33:20.327,0.002868,,,0,0,11469,1,0,anthropic/claude-3-haiku,Anthropic,standard,false,true,,length,length,7,1084,,VSC3
gen-1759699999-alupfUFvjOrd2Kj7iSem,2025-10-05 21:33:19.012,0.013562,,,,0,134560,266,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,tool_calls,2251,1329,,VSC3
gen-1759699990-xo6PFn5iuroy4bHi1YGa,2025-10-05 21:33:10.853,0.010093,,-0.001164,0,0,43127,381,0,anthropic/claude-3-haiku,Anthropic,standard,false,true,,stop,stop,2340,3335,,VSC3
gen-1759699990-RK3Q6jAfuJ5CyVJyNu81,2025-10-05 21:33:09.925,0.002515,,,0,0,10057,1,0,anthropic/claude-3-haiku,Anthropic,standard,false,true,,length,length,10,1144,,VSC3
gen-1759699984-8RMScm0mAGOF81YbGDDR,2025-10-05 21:33:04.967,0.000631,,-0.002625,0,0,12305,145,0,anthropic/claude-3-haiku,Anthropic,standard,false,true,,tool_calls,tool_calls,317,1325,,VSC3
gen-1759699984-IV3Dzk65BtgTFgxn0UOm,2025-10-05 21:33:04.163,0.002515,,,0,0,10057,1,0,anthropic/claude-3-haiku,Anthropic,standard,false,true,,length,length,105,1229,,VSC3
gen-1759699979-3lrUV8GQlcvqrjlUm2ws,2025-10-05 21:32:59.021,0.000629,,-0.002606,0,0,12008,187,0,anthropic/claude-3-haiku,Anthropic,standard,false,true,,tool_calls,tool_calls,643,1117,,VSC3
gen-1759699978-U2udOhkvzIzqyhi0DKVq,2025-10-05 21:32:58.144,0.002515,,,0,0,10057,1,0,anthropic/claude-3-haiku,Anthropic,standard,false,true,,length,length,0,1195,,VSC3
gen-1759699972-Sxr8ot1NJGZDNbQKKWSx,2025-10-05 21:32:52.393,0.003704,,0.000593,0,0,11881,112,0,anthropic/claude-3-haiku,Anthropic,standard,false,true,,tool_calls,tool_calls,74,1192,,VSC3
gen-1759699971-qBDfsWQs059nPNevlgtP,2025-10-05 21:32:50.870,0.002515,,,0,0,10057,1,0,anthropic/claude-3-haiku,Anthropic,standard,false,true,,length,length,126,1317,,VSC3
gen-1759699967-qz8e6ac8GFMFvI6nq3FT,2025-10-05 21:32:47.058,0.002868,,,0,0,11469,1,0,anthropic/claude-3-haiku,Anthropic,standard,false,true,,length,length,13,1115,,VSC3
gen-1759699965-if40FlTT7XoWqXUGc8oW,2025-10-05 21:32:45.898,0.013513,,,,0,133833,325,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,tool_calls,2852,1321,,VSC3
gen-1759699960-gT9pneP45gLmSfYYOzED,2025-10-05 21:32:40.177,0.013394,,,,0,132957,247,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,2390,1507,,VSC3
gen-1759699959-0Q4Lq1yNcIb5RcxPBCgt,2025-10-05 21:32:39.042,0.002868,,,0,0,11469,1,0,anthropic/claude-3-haiku,Anthropic,standard,false,true,,length,length,13,1151,,VSC3
gen-1759699952-obxWgihLa0F9z72GqqH5,2025-10-05 21:32:31.998,0.01339,,,,0,132353,387,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,tool_calls,2772,1554,,VSC3
gen-1759699949-b2xYpvGn1PD42OrQvnld,2025-10-05 21:32:29.309,0.002868,,,0,0,11469,1,0,anthropic/claude-3-haiku,Anthropic,standard,false,true,,length,length,9,1096,,VSC3
gen-1759699943-7fZbHXw3ZHaIqOri8aT0,2025-10-05 21:32:23.227,0.01323,,,,0,131528,194,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,tool_calls,2222,1391,,VSC3
gen-1759699941-tvNf4HGw9Aw7G1t0dSkx,2025-10-05 21:32:21.740,0.002868,,,0,0,11469,1,0,anthropic/claude-3-haiku,Anthropic,standard,false,true,,length,length,10,1168,,VSC3
gen-1759699911-cSNFXHWKneLcZumAk61h,2025-10-05 21:31:51.134,0.017537,,,,0,103483,17974,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,28027,1626,,VSC3
gen-1759699909-kun9VXYQrBoyB6900xR2,2025-10-05 21:31:49.576,0.002868,,,0,0,11469,1,0,anthropic/claude-3-haiku,Anthropic,standard,false,true,,length,length,25,1112,,VSC3
gen-1759699885-AAeSuDvnRA3bzUp9Ax46,2025-10-05 21:31:24.990,0.014098,,,,0,80599,15096,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,21639,1350,,VSC3
gen-1759699883-JEqrf7Bc5RiznCp8H031,2025-10-05 21:31:23.497,0.002868,,,0,0,11469,1,0,anthropic/claude-3-haiku,Anthropic,standard,false,true,,length,length,20,1086,,VSC3
gen-1759699876-H7aaoiUDifNe9MljncPW,2025-10-05 21:31:16.671,0.008438,,,,0,78777,1403,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,tool_calls,4421,1429,,VSC3
gen-1759699875-Db0UWMzVaXOROk1iHbFQ,2025-10-05 21:31:15.049,0.002868,,,0,0,11469,1,0,anthropic/claude-3-haiku,Anthropic,standard,false,true,,length,length,6,1168,,VSC3
gen-1759699860-0xjlibe2gXVZ160HqKSq,2025-10-05 21:31:00.129,0.009816,,,,0,66959,7802,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,12334,1006,,VSC3
gen-1759699859-JcJVrg95RQam55nrv5Gf,2025-10-05 21:30:58.981,0.002868,,,0,0,11469,1,0,anthropic/claude-3-haiku,Anthropic,standard,false,true,,length,length,15,1304,,VSC3
gen-1759699848-JeK1pqS8jBicdY63W5Eq,2025-10-05 21:30:48.476,0.00687,,,,0,58501,2551,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,6921,6921,,VSC3
gen-1759699828-iro0xZSBUIpZCHfMeyB5,2025-10-05 21:30:28.728,0.008963,,,,0,58501,7783,7783,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,18352,2546,,VSC3
gen-1759699827-gE8tiboC27tQ1ghS01L7,2025-10-05 21:30:27.428,0.002868,,,0,0,11469,1,0,anthropic/claude-3-haiku,Anthropic,standard,false,true,,length,length,25,1197,,VSC3
gen-1759699822-vz1YnetL2YjQy0Rby5sq,2025-10-05 21:30:22.029,0.005893,,,,0,58243,174,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,tool_calls,1958,1044,,VSC3
gen-1759699815-UxkKan1oCMboMV2dAMO2,2025-10-05 21:30:15.358,0.005843,,,,0,54497,985,985,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,5277,2196,,VSC3
gen-1759699814-71MbzEdinbfCfLF2zoZ3,2025-10-05 21:30:14.218,0.002868,,,0,0,11469,1,0,anthropic/claude-3-haiku,Anthropic,standard,false,true,,length,length,10,1049,,VSC3
gen-1759699805-6vVMyscGAgrWDpSDQkTA,2025-10-05 21:30:05.250,0.006652,,,,0,52932,3398,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,6347,1042,,VSC3
gen-1759699804-ck8Uo3QO1MqFUmTuRfGa,2025-10-05 21:30:04.470,0.002868,,,0,0,11469,1,0,anthropic/claude-3-haiku,Anthropic,standard,false,true,,length,length,13,1130,,VSC3
gen-1759699771-gu69ytbviCA6sKGz0HAD,2025-10-05 21:29:31.843,0.00978,,,,0,45689,13028,13028,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,30094,1861,,VSC3
gen-1759699760-tH0NzckpM0kYqKwEDJe5,2025-10-05 21:29:20.722,0.005088,,,,0,45689,1298,1298,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MALFORMED_FUNCTION_CALL,stop,9642,2102,,VSC3
gen-1759699760-CP5dpIMaG02Um60plkRA,2025-10-05 21:29:20.079,0.002868,,,0,0,11469,1,0,anthropic/claude-3-haiku,Anthropic,standard,false,true,,length,length,15,1116,,VSC3
gen-1759699755-974dMqyISUPEiffgbaIF,2025-10-05 21:29:15.024,0.002868,,,0,0,11469,1,0,anthropic/claude-3-haiku,Anthropic,standard,false,true,,length,length,37,1177,,VSC3
gen-1759699753-y6ZbpqaHRm26b3G96gCk,2025-10-05 21:29:13.112,0.004041,,,,0,37012,850,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,tool_calls,3521,849,,VSC3
gen-1759699746-661p4jGXiTrXxkxlR03K,2025-10-05 21:29:06.684,0.003369,,,,0,30872,706,706,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,3707,2016,,VSC3
gen-1759699745-7BZSuuMqjW22SFGSn6iG,2025-10-05 21:29:05.016,0.002868,,,0,0,11469,1,0,anthropic/claude-3-haiku,Anthropic,standard,false,true,,length,length,3,1150,,VSC3
gen-1759699743-nyjpGGMvE9EZE2zQdtew,2025-10-05 21:29:03.371,0.000066,,,0,0,154,22,0,anthropic/claude-3-haiku,Anthropic,standard,false,true,,stop,stop,164,490,,VSC3
gen-1759699623-HDIvGVbZWWIlv5Jrdlnv,2025-10-05 21:27:03.704,0.003294,,,,0,32449,125,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,1055,733,,VSC3
gen-1759699622-P4qCejD1PraAVGWkwpQJ,2025-10-05 21:27:02.957,0.002868,,,0,0,11469,1,0,anthropic/claude-3-haiku,Anthropic,standard,false,true,,length,length,0,1220,,VSC3
gen-1759699617-Zuv2U0zXR6aHwbwGT5SY,2025-10-05 21:26:57.411,0.002515,,,0,0,10057,1,0,anthropic/claude-3-haiku,Anthropic,standard,false,true,,length,length,23,1102,,VSC3
gen-1759699614-GGJh6uYPnhXQa9CQr0pn,2025-10-05 21:26:54.432,0.00321,,-0.012979,0,0,61939,564,0,anthropic/claude-3-haiku,Anthropic,standard,false,true,,stop,stop,2953,1981,,VSC3
gen-1759699599-beCodIZ6IlkNvbdPijIz,2025-10-05 21:26:39.954,0.006427,,-0.009733,0,0,59544,1020,0,anthropic/claude-3-haiku,Anthropic,standard,false,true,,tool_calls,tool_calls,7237,2649,,VSC3
gen-1759699598-nfd3KubHvfjRe6sNy0Xt,2025-10-05 21:26:38.745,0.002515,,,0,0,10057,1,0,anthropic/claude-3-haiku,Anthropic,standard,false,true,,length,length,8,1132,,VSC3
gen-1759699592-VPoSRBmYevKhVXdmHq4I,2025-10-05 21:26:32.986,0.001768,,-0.01007,0,0,47078,56,0,anthropic/claude-3-haiku,Anthropic,standard,false,true,,tool_calls,tool_calls,169,1899,,VSC3
gen-1759699591-DsZBW67N66fLi9hXfCvz,2025-10-05 21:26:31.762,0.002515,,,0,0,10057,1,0,anthropic/claude-3-haiku,Anthropic,standard,false,true,,length,length,0,1200,,VSC3
gen-1759699581-j8Mbc1ybqEGg3awCjnNo,2025-10-05 21:26:21.018,0.004574,,-0.008208,0,0,46021,1022,0,anthropic/claude-3-haiku,Anthropic,standard,false,true,,tool_calls,tool_calls,6318,1447,,VSC3
gen-1759699578-lV9tCPJiq02J5jylp8J8,2025-10-05 21:26:18.653,0.002515,,,0,0,10057,1,0,anthropic/claude-3-haiku,Anthropic,standard,false,true,,length,length,6,1150,,VSC3
gen-1759699535-lJsMSuVAWE9C40trs8Qx,2025-10-05 21:25:34.957,0.005767,,-0.00854,0,0,38928,3661,0,anthropic/claude-3-haiku,Anthropic,standard,false,true,,tool_calls,tool_calls,26453,1609,,VSC3
